Date,High,Low,Open,Close,Volume,Adj Close
2017-11-13,35.83015823364258,34.96461486816406,35.487205505371094,35.15514373779297,15158373.0,34.29153823852539
2017-11-14,35.13336944580078,32.841590881347656,35.073490142822266,32.98856735229492,10369498.0,32.178192138671875
2017-11-15,32.661949157714844,31.878061294555664,32.61840057373047,32.39521026611328,12790847.0,31.599403381347656
2017-11-16,32.77626419067383,31.97604751586914,32.77626419067383,32.28089141845703,4922609.0,31.48789405822754
2017-11-17,32.49863815307617,31.986934661865234,32.308109283447266,32.133914947509766,4961921.0,31.344526290893555
2017-11-20,32.3353271484375,31.556886672973633,31.981491088867188,32.29722213745117,6831068.0,31.503822326660156
2017-11-21,32.44964599609375,31.5296688079834,32.30266571044922,31.747413635253906,4316583.0,30.9675235748291
2017-11-22,31.99782371520996,31.573217391967773,31.747413635253906,31.67120361328125,3162396.0,30.893186569213867
2017-11-24,31.758302688598633,31.148611068725586,31.638540267944336,31.382688522338867,2144146.0,30.61175537109375
2017-11-27,31.52422332763672,30.740337371826172,31.464344024658203,30.96352767944336,6823353.0,30.202892303466797
2017-11-28,31.15949821472168,30.669570922851562,30.96352767944336,30.958084106445312,5206242.0,30.197580337524414
2017-11-29,31.72563934326172,30.85465431213379,30.974414825439453,31.63309669494629,5229204.0,30.85601043701172
2017-11-30,32.51496887207031,31.54599952697754,31.54599952697754,32.4442024230957,8310955.0,31.647193908691406
2017-12-01,32.85247802734375,31.9052791595459,32.6565055847168,32.42787170410156,7122968.0,31.63126564025879
2017-12-04,32.81981658935547,32.24822998046875,32.42787170410156,32.47142028808594,9122542.0,31.67374610900879
2017-12-05,32.48775100708008,31.9052791595459,32.035926818847656,32.12847137451172,5214325.0,31.339221954345703
2017-12-06,32.14480209350586,31.066957473754883,32.14480209350586,31.1268367767334,5314625.0,30.36219024658203
2017-12-07,31.192161560058594,30.34295082092285,31.028850555419922,30.375612258911133,5269435.0,29.629419326782227
2017-12-08,30.81654930114746,30.195972442626953,30.63690757751465,30.69134521484375,10513886.0,29.937400817871094
2017-12-11,31.491561889648438,30.79477310180664,30.811105728149414,31.099618911743164,5177217.0,30.335641860961914
2017-12-12,31.46978759765625,30.451824188232422,31.39357566833496,30.479042053222656,4985067.0,29.730308532714844
2017-12-13,31.339139938354492,30.29395866394043,30.29395866394043,30.92542266845703,6673637.0,30.16572380065918
2017-12-14,30.968971252441406,30.41916275024414,30.811105728149414,30.48992919921875,5156275.0,29.740928649902344
2017-12-15,30.751224517822266,29.738704681396484,30.729450225830078,29.78225326538086,10487800.0,29.050636291503906
2017-12-18,30.54436683654785,29.918344497680664,29.940120697021484,30.119760513305664,6848520.0,29.379852294921875
2017-12-19,30.375612258911133,29.56450653076172,30.321176528930664,29.624387741088867,7574502.0,28.896648406982422
2017-12-20,29.749591827392578,29.19978141784668,29.678823471069336,29.515514373779297,5859479.0,28.790449142456055
2017-12-21,30.27762794494629,29.085464477539062,29.303211212158203,30.168752670288086,5197240.0,29.427640914916992
2017-12-22,30.326618194580078,29.776809692382812,30.23407745361328,29.814916610717773,4078507.0,29.082500457763672
2017-12-26,30.299400329589844,29.902013778686523,29.98366928100586,30.185083389282227,2986227.0,29.443572998046875
2017-12-27,30.304845809936523,29.8530216217041,30.201414108276367,30.119760513305664,5586684.0,29.379852294921875
2017-12-28,31.295591354370117,30.10887336730957,30.206859588623047,31.170385360717773,6329751.0,30.404666900634766
2017-12-29,31.355470657348633,30.892759323120117,31.279260635375977,30.985301971435547,5729052.0,30.22412872314453
2018-01-02,31.981491088867188,31.099618911743164,31.30647850036621,31.910724639892578,6308442.0,31.1268253326416
2018-01-03,32.476863861083984,31.660316467285156,32.09036636352539,32.07947540283203,8126153.0,31.291425704956055
2018-01-04,32.24822998046875,31.774633407592773,32.19923782348633,32.101253509521484,3534572.0,31.312667846679688
2018-01-05,31.899837493896484,31.110506057739258,31.899837493896484,31.46978759765625,5829720.0,30.696718215942383
2018-01-08,32.02503967285156,31.1812744140625,31.54599952697754,31.970603942871094,5417497.0,31.185230255126953
2018-01-09,32.22645568847656,31.774633407592773,31.970603942871094,31.954273223876953,3895175.0,31.169301986694336
2018-01-10,32.11214065551758,31.535112380981445,31.888948440551758,31.567773818969727,4088611.0,30.792295455932617
2018-01-11,32.204681396484375,31.66575813293457,31.861730575561523,31.954273223876953,10355904.0,31.169301986694336
2018-01-12,32.22645568847656,31.627653121948242,31.97604751586914,31.823625564575195,5731256.0,31.041860580444336
2018-01-16,31.97604751586914,31.388132095336914,31.780075073242188,31.638540267944336,9447140.0,30.8613224029541
2018-01-17,32.12302780151367,31.573217391967773,31.829069137573242,31.660316467285156,8596976.0,30.882566452026367
2018-01-18,31.556886672973633,31.066957473754883,31.491561889648438,31.110506057739258,4162642.0,30.346263885498047
2018-01-19,30.9798583984375,30.468154907226562,30.958084106445312,30.500816345214844,4275801.0,29.751544952392578
2018-01-22,31.208492279052734,30.517147064208984,30.90909194946289,31.115949630737305,5327851.0,30.351572036743164
2018-01-23,31.965160369873047,31.246597290039062,31.426237106323242,31.8127384185791,11327493.0,31.031240463256836
2018-01-24,32.460533142089844,31.888948440551758,31.970603942871094,31.986934661865234,5536534.0,31.201156616210938
2018-01-25,32.34077453613281,31.61676597595215,32.11214065551758,31.83451271057129,3959837.0,31.05248260498047
2018-01-26,32.17746353149414,31.790964126586914,32.057701110839844,31.97604751586914,5376715.0,31.190542221069336
2018-01-29,31.790964126586914,30.821992874145508,31.74197006225586,30.94719696044922,3804060.0,30.18696403503418
2018-01-30,30.70767593383789,29.58083724975586,30.65868377685547,29.749591827392578,7582218.0,29.01877784729004
2018-01-31,29.956451416015625,29.461078643798828,29.749591827392578,29.553619384765625,7713379.0,28.827617645263672
2018-02-01,29.760478973388672,28.611867904663086,29.488296508789062,29.025585174560547,10118196.0,28.312557220458984
2018-02-02,28.900381088256836,28.14915657043457,28.6717472076416,28.25802993774414,7436176.0,27.563859939575195
2018-02-05,28.16548728942871,26.64670753479004,27.8933048248291,26.820903778076172,10307958.0,26.162036895751953
2018-02-06,27.53402328491211,25.95536231994629,26.281980514526367,27.022319793701172,7958619.0,26.358503341674805
2018-02-07,27.191072463989258,25.655960083007812,26.924333572387695,25.93903160095215,8915880.0,25.301828384399414
2018-02-08,26.379966735839844,25.17691993713379,25.93358612060547,25.17691993713379,10115073.0,24.55843734741211
2018-02-09,25.46543312072754,23.788785934448242,25.291236877441406,24.893848419189453,8181263.0,24.28231430053711
2018-02-12,26.20577049255371,25.31300926208496,25.31300926208496,26.00435447692871,8205512.0,25.365543365478516
2018-02-13,25.89548110961914,25.51442527770996,25.797496795654297,25.786609649658203,8478122.0,25.168954849243164
2018-02-14,26.64670753479004,25.421884536743164,25.51442527770996,26.40718650817871,8918268.0,25.774667739868164
2018-02-15,29.150789260864258,26.271093368530273,26.73380470275879,29.03647232055664,20496144.0,28.34097671508789
2018-02-16,29.319543838500977,28.45400047302246,28.83505630493164,28.60642433166504,11381317.0,27.921226501464844
2018-02-20,28.851388931274414,27.8933048248291,28.726184844970703,27.980403900146484,11172083.0,27.31020164489746
2018-02-21,29.150789260864258,27.09308624267578,29.150789260864258,27.11486053466797,13270304.0,26.46539306640625
2018-02-22,28.05661392211914,27.0059871673584,27.25639533996582,27.664670944213867,12595758.0,27.002033233642578
2018-02-23,28.502994537353516,27.762657165527344,27.855199813842773,28.35057258605957,7141705.0,27.671504974365234
2018-02-26,28.71529769897461,28.290691375732422,28.649972915649414,28.579204559326172,6955433.0,27.8946590423584
2018-02-27,28.80239486694336,27.953184127807617,28.45944595336914,27.96407127380371,8454058.0,27.294261932373047
2018-02-28,28.307022094726562,27.38704490661621,28.116493225097656,27.38704490661621,6047404.0,26.73105812072754
2018-03-01,27.719106674194336,27.174741744995117,27.53402328491211,27.289058685302734,6890954.0,26.63541603088379
2018-03-02,27.47414207458496,26.565052032470703,27.071311950683594,27.392488479614258,7478794.0,26.736370086669922
2018-03-05,28.394121170043945,27.370712280273438,27.370712280273438,28.247142791748047,6491958.0,27.5705509185791
2018-03-06,28.63908576965332,28.078388214111328,28.4703311920166,28.209035873413086,6930083.0,27.533355712890625
2018-03-07,28.399564743041992,27.648340225219727,27.909635543823242,27.953184127807617,3979493.0,27.283632278442383
2018-03-08,28.089275360107422,27.561241149902344,28.029396057128906,27.800762176513672,3416453.0,27.134862899780273
2018-03-09,28.76428985595703,27.882417678833008,27.882417678833008,28.54654312133789,4139312.0,27.862783432006836
2018-03-12,28.65541648864746,28.154600143432617,28.63908576965332,28.415895462036133,3786241.0,27.73526382446289
2018-03-13,28.78606414794922,28.301578521728516,28.53021240234375,28.666303634643555,4254125.0,27.979671478271484
2018-03-14,28.845943450927734,28.40500831604004,28.796951293945312,28.551986694335938,5197792.0,27.86809539794922
2018-03-15,28.399564743041992,26.456178665161133,28.034839630126953,27.071311950683594,13955322.0,26.422883987426758
2018-03-16,27.632009506225586,26.908002853393555,27.13119125366211,27.463254928588867,6961679.0,26.80544090270996
2018-03-19,27.29450225830078,26.292869567871094,26.918888092041016,26.47795295715332,3858986.0,25.843740463256836
2018-03-20,26.810016632080078,26.341861724853516,26.67936897277832,26.40718650817871,3484422.0,25.774667739868164
2018-03-21,27.125749588012695,26.303756713867188,26.488840103149414,26.96788215637207,3233304.0,26.32193374633789
2018-03-22,26.946107864379883,26.526945114135742,26.66303825378418,26.548721313476562,3447314.0,25.912813186645508
2018-03-23,27.103973388671875,26.173107147216797,26.701143264770508,26.249319076538086,4116901.0,25.62058448791504
2018-03-26,26.728361129760742,26.08056640625,26.532390594482422,26.608600616455078,3245612.0,25.97125816345215
2018-03-27,26.701143264770508,25.672292709350586,26.701143264770508,25.830158233642578,5667696.0,25.21146011352539
2018-03-28,26.06423568725586,25.351116180419922,25.93903160095215,25.362003326416016,4762790.0,24.754520416259766
2018-03-29,26.037017822265625,25.410995483398438,25.508981704711914,25.86281967163086,5779018.0,25.24334144592285
2018-04-02,25.73761558532715,24.599891662597656,25.672292709350586,25.06260108947754,3924934.0,24.462289810180664
2018-04-03,25.743059158325195,24.95917320251465,25.231355667114258,25.66140365600586,3754461.0,25.0467472076416
2018-04-04,25.530757904052734,25.138813018798828,25.302122116088867,25.487207412719727,3711475.0,24.876726150512695
2018-04-05,26.706586837768555,25.62329864501953,25.704954147338867,26.532390594482422,4840495.0,25.896873474121094
2018-04-06,26.467065811157227,25.002721786499023,26.40718650817871,25.530757904052734,5203854.0,24.91922950744629
2018-04-09,25.966249465942383,25.340229034423828,25.438213348388672,25.394664764404297,3063014.0,24.786399841308594
2018-04-10,26.76646614074707,25.743059158325195,25.743059158325195,26.44529151916504,4130311.0,25.811859130859375
2018-04-11,26.782798767089844,26.140445709228516,26.418073654174805,26.51605987548828,3041521.0,25.880931854248047
2018-04-12,26.701143264770508,26.156776428222656,26.60315704345703,26.309200286865234,3054931.0,25.679027557373047
2018-04-13,26.80457305908203,26.2275447845459,26.450735092163086,26.592269897460938,3500955.0,25.955320358276367
2018-04-16,27.011432647705078,26.44529151916504,26.76646614074707,26.67936897277832,2984941.0,26.04033088684082
2018-04-17,26.995101928710938,26.39085578918457,26.7120304107666,26.880783081054688,2383140.0,26.236921310424805
2018-04-18,27.327163696289062,26.728361129760742,27.049537658691406,26.75013542175293,3270779.0,26.10940170288086
2018-04-19,26.880783081054688,26.2275447845459,26.668481826782227,26.249319076538086,3051441.0,25.62058448791504
2018-04-20,26.118671417236328,25.383777618408203,26.118671417236328,25.781164169311523,6269314.0,25.16364288330078
2018-04-23,26.124114990234375,25.323898315429688,25.62329864501953,26.09689712524414,3779811.0,25.471811294555664
2018-04-24,26.200326919555664,25.204137802124023,26.124114990234375,25.394664764404297,4673512.0,24.786399841308594
2018-04-25,25.68317985534668,25.04082679748535,25.231355667114258,25.55797576904297,4389144.0,24.945796966552734
2018-04-26,28.154600143432617,25.51442527770996,26.009798049926758,27.729995727539062,19318259.0,27.0657958984375
2018-04-27,28.138269424438477,27.11486053466797,27.827980041503906,27.196516036987305,7214450.0,26.545085906982422
2018-04-30,27.62112045288086,26.831790924072266,27.0059871673584,27.321720123291016,6004235.0,26.667295455932617
2018-05-01,27.876972198486328,27.0604248046875,27.250953674316406,27.338050842285156,6855133.0,26.68323516845703
2018-05-02,27.653783798217773,26.869897842407227,27.087642669677734,27.103973388671875,5753117.0,26.454763412475586
2018-05-03,27.0059871673584,25.55253028869629,26.652149200439453,25.634185791015625,6682088.0,25.020179748535156
